VA Pharmacy Benefits Management Services,,,,,,
Hines IL,,,,,,
"VA Product Names from National Drug File, Including Recent Changes ",,,,,,
National Formulary Indicator is Omitted for Supplies,,,,,,
,,,,,,
GENERIC,VA_PRODUCT,VA_CLASS,NF_INDICATOR,ITEM_STATUS,PPS Add Date,PPS Delete Date
SARILUMAB,"SARILUMAB 200MG/1.14ML INJ,SYR,1.14ML",MS190,N,ACTIVE,6/1/2017,
SARRACENIA,"SARRACENIA PURPURA INJ,SOLN",HA000,N,ACTIVE,10/16/2012,
SAW PALMETTO,SAW PALMETTO CAP/TAB,HA000,N,ACTIVE,10/16/2012,
SAXAGLIPTIN,SAXAGLIPTIN HCL 2.5MG TAB,HS502,N,ACTIVE,10/16/2012,
SAXAGLIPTIN,SAXAGLIPTIN HCL 5MG TAB,HS502,N,ACTIVE,10/16/2012,
SCANDISHAKE,"SCANDISHAKE PWDR/PKT,85GM",TN200,N,ACTIVE,9/22/2016,
SCANDISHAKE,"SCANDISHAKE PWDR/PKT,85GM CHOCOLATE",TN200,N,ACTIVE,10/16/2012,
SCANDISHAKE,"SCANDISHAKE PWDR/PKT,85GM STRAWBERRY",TN200,N,ACTIVE,10/16/2012,
SCANDISHAKE,"SCANDISHAKE PWDR/PKT,85GM VANILLA",TN200,N,ACTIVE,10/16/2012,
SCARLET RED,"SCARLET RED 0.1% PWDR,TOP",DE900,N,INACTIVE,10/16/2012,10/1/2007
SCARLET RED,SCARLET RED 5% DRESSING,DE900,N,INACTIVE,10/16/2012,9/30/2008
SCARLET RED,"SCARLET RED 5% OINT,TOP",DE900,N,INACTIVE,10/16/2012,9/25/2007
SCHILLING TEST KIT,SCHILLING TEST KIT,DX900,N,INACTIVE,10/16/2012,9/25/2007
SCHIRMER,SCHIRMER TEAR TEST,OP900,N,ACTIVE,10/16/2012,
SCHIZANDRA,SCHIZANDRA CAP/TAB,HA000,N,ACTIVE,1/16/2014,
SCOPOLAMINE,SCOPOLAMINE 0.33MG/24HRS PATCH,CN550,Y,ACTIVE,10/16/2012,
SCOPOLAMINE,SCOPOLAMINE 0.5MG/72HRS PATCH,CN550,Y,INACTIVE,10/16/2012,11/16/1998
SCOPOLAMINE,"SCOPOLAMINE HBR 0.25% SOLN,OPH",OP600,Y,INACTIVE,10/16/2012,1/26/2016
SCOPOLAMINE,SCOPOLAMINE HBR 0.3MG/ML INJ,AU350,Y,INACTIVE,10/16/2012,9/25/2007
SCOPOLAMINE,SCOPOLAMINE HBR 0.43MG/0.5ML INJ,AU350,Y,INACTIVE,10/16/2012,9/25/2007
SCOPOLAMINE,SCOPOLAMINE HBR 0.4MG TAB,CN550,N,INACTIVE,10/16/2012,6/6/2012
SCOPOLAMINE,SCOPOLAMINE HBR 0.4MG/ML INJ,AU350,Y,INACTIVE,10/16/2012,2/15/2018
SCOPOLAMINE,SCOPOLAMINE HBR 0.5MG PELLET,AU350,N,INACTIVE,10/16/2012,9/25/2007
SCOPOLAMINE,SCOPOLAMINE HBR 1MG/ML INJ,AU350,Y,INACTIVE,10/16/2012,9/25/2007
CAFFEINE/PHENIRAMINE/PHENYLEPHRINE/SODIUM CITRATE/SODIUM SALICYL,SCOT-TUSSIN ORIGINAL (SF) SYRUP,RE599,N,INACTIVE,10/16/2012,2/1/2012
CAFFEINE/PHENIRAMINE/PHENYLEPHRINE/SODIUM CITRATE/SODIUM SALICYL,SCOT-TUSSIN ORIGINAL SYRUP,RE599,N,INACTIVE,10/16/2012,9/30/2008
SCRIPTALK,SCRIPTALK READER,XA900,,ACTIVE,10/16/2012,
SCUTELLARIA BAICALENSIS,"SCUTELLARIA BAICALENSIS LIQUID,ORAL",HA000,N,ACTIVE,10/16/2012,
SEA BUCKTHORN,SEA BUCKTHORN CAP/TAB,HA000,N,ACTIVE,10/16/2012,
SEA-CLENS,SEA-CLENS WOUND CLEANSER,DE400,N,ACTIVE,10/16/2012,
BARRIER,"SEAL,EAKIN COHESIVE,LARGE C#8390-01",XA604,,ACTIVE,10/16/2012,
BARRIER,"SEAL,EAKIN COHESIVE,LARGE C#8390-03",XA604,,ACTIVE,10/16/2012,
BARRIER,"SEAL,EAKIN COHESIVE,SLIMS C#8390-05",XA604,,ACTIVE,10/16/2012,
BARRIER,"SEAL,EAKIN COHESIVE,SMALL C#8390-02",XA604,,ACTIVE,10/16/2012,
BARRIER,"SEAL,EAKIN COHESIVE,SMALL C#8390-04",XA604,,ACTIVE,10/16/2012,
BARRIER,"SEAL,EAKIN COHESIVE,WRAP C#8390-06",XA604,,ACTIVE,10/30/2017,
ETHINYL ESTRADIOL/LEVONORGESTREL,"SEASONALE 30MCG/0.15MG TAB,EC,91",HS200,Y,ACTIVE,10/16/2012,
ETHINYL ESTRADIOL/LEVONORGESTREL,"SEASONIQUE 30MCG/0.15MG TAB,EC,91",HS200,N,ACTIVE,10/16/2012,
SEBELIPASE ALFA,"SEBELIPASE ALFA 2MG/ML INJ,10ML",CV350,N,ACTIVE,12/18/2015,
SECNIDAZOLE,SECNIDAZOLE 2GM/PKT GRANULES,AM900,Y,ACTIVE,1/12/2018,
SECOBARBITAL,SECOBARBITAL NA 100MG CAP,CN301,N,ACTIVE,10/16/2012,
SECOBARBITAL,"SECOBARBITAL NA 200MG SUPP,RTL",CN301,N,INACTIVE,10/16/2012,9/25/2007
SECOBARBITAL,SECOBARBITAL NA 50MG CAP,CN301,N,INACTIVE,10/16/2012,9/2/2008
SECOBARBITAL,SECOBARBITAL NA 50MG/ML INJ,CN301,N,INACTIVE,10/16/2012,9/25/2007
SECOBARBITAL,SECOBARBITAL NA PWDR,PH000,N,INACTIVE,10/16/2012,9/25/2007
SECRETIN,SECRETIN 100UNT/VIL INJ,DX900,Y,INACTIVE,10/16/2012,9/25/2007
SECRETIN,SECRETIN 16MCG/VIL INJ,DX900,Y,INACTIVE,10/16/2012,4/7/2011
SECRETIN,SECRETIN 75UNT/VIL INJ,DX900,Y,INACTIVE,10/16/2012,7/1/2008
SECRETIN,"SECRETIN HUMAN 16MCG/VIL INJ,LYPHL",DX900,Y,ACTIVE,10/16/2012,
SECRETIN,"SECRETIN HUMAN 40MCG/VIL INJ,LYPHL",DX900,Y,INACTIVE,10/16/2012,7/15/2010
SECUKINUMAB,"SECUKINUMAB 150MG/ML INJ,PEN 1ML",IM600,N,ACTIVE,2/13/2015,
SECUKINUMAB,"SECUKINUMAB 150MG/ML INJ,SYR,1ML",IM600,N,ACTIVE,2/13/2015,
SECURA,SECURA TWO-STEP KIT,DE400,N,ACTIVE,10/16/2012,
SELEGILINE,SELEGILINE 12MG/24HR PATCH,CN602,Y,ACTIVE,10/16/2012,
SELEGILINE,SELEGILINE 6MG/24HR PATCH,CN602,Y,ACTIVE,10/16/2012,
SELEGILINE,SELEGILINE 9MG/24HR PATCH,CN602,Y,ACTIVE,10/16/2012,
SELEGILINE,"SELEGILINE HCL 1.25MG TAB,ORAL DISINTEGRATING",CN500,N,ACTIVE,10/16/2012,
SELEGILINE,SELEGILINE HCL 5MG CAP,CN500,Y,ACTIVE,10/16/2012,
SELEGILINE,SELEGILINE HCL 5MG TAB,CN500,Y,ACTIVE,10/16/2012,
SELEGILINE,"SELEGILINE HCL 5MG TAB,UD",CN500,Y,INACTIVE,10/16/2012,5/21/2009
SELENIUM,SELENIOUS ACID 40MCG/ML INJ,TN499,Y,INACTIVE,10/16/2012,7/2/2008
SELENIUM,SELENIOUS ACID 50MCG/ML INJ,TN499,Y,INACTIVE,10/16/2012,7/2/2008
SELENIOUS ACID,"SELENIUM (AS SELENIOUS ACID) 60MCG/ML INJ,SOLN",TN499,Y,ACTIVE,7/5/2019,
SELENIUM,SELENIUM 100MCG TAB,TN499,N,ACTIVE,10/16/2012,
SELENIUM,SELENIUM 200MCG TAB,TN499,N,ACTIVE,10/16/2012,
SELENIUM,SELENIUM 40MCG/ML (PF) INJ,TN499,Y,ACTIVE,10/16/2012,
SELENIUM,SELENIUM 40MCG/ML INJ,TN499,Y,INACTIVE,10/16/2012,5/21/2009
SELENIUM,SELENIUM 50MCG TAB,TN499,N,ACTIVE,10/16/2012,
SELENIUM,SELENIUM SULFIDE 1% LOTION,DE400,Y,INACTIVE,10/16/2012,7/1/2008
SELENIUM,SELENIUM SULFIDE 1% SHAMPOO,DE400,Y,ACTIVE,10/16/2012,
SELENIUM,SELENIUM SULFIDE 2.25% LOTION,DE400,Y,INACTIVE,10/16/2012,10/1/2007
SELENIUM,SELENIUM SULFIDE 2.25% SHAMPOO,DE400,Y,ACTIVE,5/14/2015,
SELENIUM,SELENIUM SULFIDE 2.3% SHAMPOO,DE400,N,ACTIVE,9/26/2013,
SELENIUM,SELENIUM SULFIDE 2.5% LOTION,DE400,Y,ACTIVE,10/16/2012,
SELENIUM,SELENIUM SULFIDE 2.5% SHAMPOO,DE400,Y,INACTIVE,10/16/2012,3/15/2016
SELENIUM,"SELENIUM SULFIDE 2.5% SUSP,TOP",DE400,Y,INACTIVE,10/16/2012,3/15/2016
"SELENOMETHIONINE,SE-75","SELENOMETHIONINE,SE-75 300MIC/ML,INJ",DX201,N,INACTIVE,10/16/2012,9/25/2007
"SELENOMETHIONINE,SE-75","SELENOMETHIONINE,SE-75,0.1MIL/ML INJ",DX201,N,INACTIVE,10/16/2012,9/25/2007
"SELENOMETHIONINE,SE-75","SELENOMETHIONINE,SE-75,0.3MIL INJ",DX201,N,INACTIVE,10/16/2012,9/25/2007
"SELENOMETHIONINE,SE-75","SELENOMETHIONINE,SE-75,550MIC/VIL INJ",DX201,N,INACTIVE,10/16/2012,9/25/2007
SELEXIPAG,SELEXIPAG 1000MCG TAB,CV900,N,ACTIVE,1/13/2016,
SELEXIPAG,SELEXIPAG 1200MCG TAB,CV900,N,ACTIVE,1/13/2016,
SELEXIPAG,SELEXIPAG 1400MCG TAB,CV900,N,ACTIVE,1/13/2016,
SELEXIPAG,SELEXIPAG 1600MCG TAB,CV900,N,ACTIVE,1/13/2016,
SELEXIPAG,SELEXIPAG 200MCG TAB,CV900,N,ACTIVE,1/13/2016,
SELEXIPAG,"SELEXIPAG 200MCG X 140/800MCG X 60 TAB TITRATION PACK,200",CV900,N,ACTIVE,5/1/2018,
SELEXIPAG,SELEXIPAG 400MCG TAB,CV900,N,ACTIVE,1/13/2016,
SELEXIPAG,SELEXIPAG 600MCG TAB,CV900,N,ACTIVE,1/13/2016,
SELEXIPAG,SELEXIPAG 800MCG TAB,CV900,N,ACTIVE,1/13/2016,
SELINEXOR,SELINEXOR 20MG X 3 (60MG) WEEKLY PKT,AN900,N,ACTIVE,7/18/2019,
SELINEXOR,SELINEXOR 20MG X 4 (80MG) WEEKLY PKT,AN900,N,ACTIVE,7/18/2019,
SELINEXOR,SELINEXOR 20MG X 5 (100MG) WEEKLY PKT,AN900,N,ACTIVE,7/18/2019,
SELINEXOR,SELINEXOR 20MG X 8 (160MG) WEEKLY PKT,AN900,N,ACTIVE,7/18/2019,
SEMAGLUTIDE,"SEMAGLUTIDE 0.5MG/0.375ML INJ,SOLN,PEN,1.5ML",HS509,N,ACTIVE,12/15/2017,
SEMAGLUTIDE,SEMAGLUTIDE 14MG TAB,HS509,N,ACTIVE,10/4/2019,
SEMAGLUTIDE,"SEMAGLUTIDE 1MG/0.75ML INJ,SOLN,PEN,1.5ML",HS509,N,ACTIVE,12/15/2017,
SEMAGLUTIDE,SEMAGLUTIDE 3MG TAB,HS509,N,ACTIVE,10/4/2019,
SEMAGLUTIDE,SEMAGLUTIDE 7MG TAB,HS509,N,ACTIVE,10/4/2019,
SENNA,SENNA 165MG/5ML LIQUID,GA204,N,INACTIVE,10/16/2012,7/1/2008
SENNA,SENNA 176MG/5ML SYRUP,GA204,N,ACTIVE,10/16/2012,
SENNA,SENNA 217MG TAB,GA204,N,INACTIVE,10/16/2012,2/8/2002
SENNA,SENNA 218MG/5ML SYRUP,GA204,N,INACTIVE,10/16/2012,7/1/2008
SENNA,SENNA 8.6MG TAB,GA204,N,INACTIVE,10/16/2012,1/12/2001
SENNA,SENNA CONC 187MG TAB,GA204,N,INACTIVE,10/16/2012,2/8/2002
SENNA,"SENNA CONC 187MG TAB,UD",GA204,N,INACTIVE,10/16/2012,2/8/2002
SENNA,SENNA CONC 326MG/5GM GRANULES,GA204,N,INACTIVE,10/16/2012,10/1/2007
SENNA,SENNA CONC 374MG TAB,GA204,N,INACTIVE,10/16/2012,2/8/2002
SENNA,"SENNA CONC 625MG SUPP,RTL",RS300,N,INACTIVE,10/16/2012,9/25/2007
SENNA,SENNA EXT 75ML/SUCROSE 50GM/75ML LIQUID,GA204,N,INACTIVE,10/16/2012,4/23/2010
SENNA,SENNA PWDR,PH000,N,ACTIVE,10/16/2012,
SENNOSIDES,SENNOSIDE A&B 25MG TAB,GA204,Y,ACTIVE,10/16/2012,
SENNOSIDES,"SENNOSIDES 15MG TAB,CHEWABLE",GA204,N,ACTIVE,10/1/2015,
SENNOSIDES,SENNOSIDES 15MG/5GM GRANULES,GA204,N,INACTIVE,10/16/2012,10/1/2007
SENNOSIDES,SENNOSIDES 17.2MG TAB,GA204,Y,ACTIVE,2/16/2017,
SENNOSIDES,SENNOSIDES 17MG TAB,GA204,Y,INACTIVE,10/16/2012,9/25/2007
SENNOSIDES,SENNOSIDES 8.6MG TAB,GA204,Y,ACTIVE,10/16/2012,
SENNOSIDES,"SENNOSIDES 8.6MG TAB,UD",GA204,Y,ACTIVE,10/16/2012,
SENNOSIDES,"SENNOSIDES 8.6MG/5ML SYRUP,ORAL",GA204,N,INACTIVE,10/16/2012,5/21/2009
SENNOSIDES,"SENNOSIDES 8.8MG/5ML SYRUP,ORAL",GA204,N,ACTIVE,10/16/2012,
MOISTURIZING CREAM,"SENSI-CARE MOISTURIZING CREAM,TOP",DE350,Y,ACTIVE,8/14/2015,
BARRIER,SENSI-CARE NO STING BARRIER SPRAY C#413502,XA604,,ACTIVE,11/21/2017,
SKIN PROTECTIVE,"SENSI-CARE PROTECTIVE OINT,TOP",DE900,Y,ACTIVE,10/16/2012,
NO STING,SENSI-CARE STING-FREE BARRIER WIPE C#413501,XA604,,ACTIVE,11/28/2018,
MOISTURIZING CREAM,"SENSI-CREAM MOISTURIZING CREAM,TOP",DE350,Y,INACTIVE,10/16/2012,6/16/2016
SERMORELIN ACETATE,SERMORELIN ACETATE 0.5MG/VIL INJ,HS900,N,INACTIVE,10/16/2012,9/27/2007
SERMORELIN ACETATE,SERMORELIN ACETATE 1MG/VIL INJ,HS900,N,INACTIVE,10/16/2012,9/25/2007
SERMORELIN ACETATE,SERMORELIN ACETATE 50MCG/AMP INJ,DX900,N,INACTIVE,10/16/2012,5/26/2011
SERRATIOPEPTIDASE,SERRATIOPEPTIDASE CAP/TAB,HA000,N,ACTIVE,7/10/2015,
SERTACONAZOLE,"SERTACONAZOLE NITRATE 2% CREAM,TOP",DE102,N,ACTIVE,10/16/2012,
SERTRALINE,SERTRALINE HCL 100MG TAB,CN609,Y,ACTIVE,10/16/2012,
SERTRALINE,"SERTRALINE HCL 100MG TAB,UD",CN609,Y,ACTIVE,10/16/2012,
SERTRALINE,SERTRALINE HCL 100MG/5ML SOLN,CN609,Y,ACTIVE,10/16/2012,
SERTRALINE,SERTRALINE HCL 25MG TAB,CN609,Y,ACTIVE,10/16/2012,
SERTRALINE,SERTRALINE HCL 50MG TAB,CN609,Y,ACTIVE,10/16/2012,
SERTRALINE,"SERTRALINE HCL 50MG TAB,UD",CN609,Y,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION 19GA 3/4IN SMITHS#21-3368-24",XA809,,ACTIVE,8/29/2016,
"SET,INFUSION","SET,INFUSION ACCU-CHEK TENDER-I 13-110",XA809,,ACTIVE,12/20/2012,
"SET,INFUSION","SET,INFUSION ACCU-CHEK TENDER-I 13-60",XA809,,ACTIVE,12/20/2012,
"SET,INFUSION","SET,INFUSION ACCU-CHEK TENDER-I 13-80",XA809,,ACTIVE,12/20/2012,
"SET,INFUSION","SET,INFUSION ACCU-CHEK TENDER-I 17-110",XA809,,ACTIVE,12/20/2012,
"SET,INFUSION","SET,INFUSION ACCU-CHEK TENDER-I 17-60",XA809,,ACTIVE,12/20/2012,
"SET,INFUSION","SET,INFUSION ACCU-CHEK TENDER-I 17-80",XA809,,ACTIVE,12/20/2012,
"SET,INFUSION","SET,INFUSION ACCU-CHEK TENDER-II 13-110",XA809,,ACTIVE,12/20/2012,
"SET,INFUSION","SET,INFUSION ACCU-CHEK TENDER-II 13-60",XA809,,ACTIVE,12/20/2012,
"SET,INFUSION","SET,INFUSION ACCU-CHEK TENDER-II 13-80",XA809,,ACTIVE,12/20/2012,
"SET,INFUSION","SET,INFUSION ACCU-CHEK TENDER-II 17-110",XA809,,ACTIVE,12/20/2012,
"SET,INFUSION","SET,INFUSION ACCU-CHEK TENDER-II 17-60",XA809,,ACTIVE,12/20/2012,
"SET,INFUSION","SET,INFUSION ACCU-CHEK TENDER-II 17-80",XA809,,ACTIVE,12/20/2012,
"SET,INFUSION","SET,INFUSION ACCU-CHEK ULTRAFLEX-I 10-110",XA809,,ACTIVE,12/20/2012,
"SET,INFUSION","SET,INFUSION ACCU-CHEK ULTRAFLEX-I 10-60",XA809,,ACTIVE,12/20/2012,
"SET,INFUSION","SET,INFUSION ACCU-CHEK ULTRAFLEX-I 10-80",XA809,,ACTIVE,12/20/2012,
"SET,INFUSION","SET,INFUSION ACCU-CHEK ULTRAFLEX-I 8-110",XA809,,ACTIVE,12/20/2012,
"SET,INFUSION","SET,INFUSION ACCU-CHEK ULTRAFLEX-I 8-60",XA809,,ACTIVE,12/20/2012,
"SET,INFUSION","SET,INFUSION ACCU-CHEK ULTRAFLEX-I 8-80",XA809,,ACTIVE,12/20/2012,
"SET,INFUSION","SET,INFUSION ANIMAS #006-00",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION ANIMAS #006-01",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION ANIMAS #006-02",XA809,,ACTIVE,5/20/2013,
"SET,INFUSION","SET,INFUSION ANIMAS #006-03",XA809,,ACTIVE,5/20/2013,
"SET,INFUSION","SET,INFUSION ANIMAS #006-11",XA809,,ACTIVE,5/20/2013,
"SET,INFUSION","SET,INFUSION ANIMAS #006-50",XA900,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION ANIMAS #181-00",XA900,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION ANIMAS #181-01",XA809,,INACTIVE,10/16/2012,10/15/2018
"SET,INFUSION","SET,INFUSION ANIMAS #181-02",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION ANIMAS #181-03",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION ANIMAS #182-00",XA900,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION ANIMAS #182-01",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION ANIMAS #182-02",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION ANIMAS #182-03",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION ANIMAS #182-52",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION ANIMAS #182-53",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION ANIMAS #183-00",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION ANIMAS #184-00",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION ANIMAS #187-00",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION ANIMAS #187-01",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION ANIMAS #187-02",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION ANIMAS #187-03",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION ANIMAS #240-01",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION ANIMAS #240-02",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION ANIMAS #240-03",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION ANIMAS #240-04",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION ANIMAS #240-05",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION ANIMAS #905-00",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION ANIMAS #905-01",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION ANIMAS #905-02",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION ANIMAS #905-03",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION AUTOSOFT 30 TANDEM #1000200",XA809,,INACTIVE,11/17/2017,1/15/2020
"SET,INFUSION","SET,INFUSION AUTOSOFT 30 TANDEM #1000202",XA809,,INACTIVE,11/17/2017,10/15/2019
"SET,INFUSION","SET,INFUSION AUTOSOFT 30 TANDEM #1002825",XA809,,ACTIVE,7/1/2019,
"SET,INFUSION","SET,INFUSION AUTOSOFT 30 TANDEM #1002826",XA809,,ACTIVE,7/1/2019,
"SET,INFUSION","SET,INFUSION AUTOSOFT 90 TANDEM #1000273",XA809,,ACTIVE,10/31/2017,
"SET,INFUSION","SET,INFUSION AUTOSOFT 90 TANDEM #1000274",XA809,,ACTIVE,10/31/2017,
"SET,INFUSION","SET,INFUSION AUTOSOFT 90 TANDEM #1000275",XA809,,ACTIVE,10/31/2017,
"SET,INFUSION","SET,INFUSION AUTOSOFT 90 TANDEM #1000276",XA809,,ACTIVE,10/31/2017,
"SET,INFUSION","SET,INFUSION AUTOSOFT 90 TANDEM #1000277",XA809,,ACTIVE,12/28/2018,
"SET,INFUSION","SET,INFUSION AUTOSOFT 90 TANDEM #1000278",XA809,,INACTIVE,10/31/2017,10/15/2019
"SET,INFUSION","SET,INFUSION AUTOSOFT 90 TANDEM #1000279",XA809,,INACTIVE,10/31/2017,1/15/2020
"SET,INFUSION","SET,INFUSION AUTOSOFT 90 TANDEM #1000280",XA809,,INACTIVE,11/17/2017,1/15/2020
"SET,INFUSION","SET,INFUSION AUTOSOFT 90 TANDEM #1002817",XA809,,ACTIVE,5/29/2019,
"SET,INFUSION","SET,INFUSION AUTOSOFT 90 TANDEM #1002818",XA809,,ACTIVE,7/1/2019,
"SET,INFUSION","SET,INFUSION AUTOSOFT 90 TANDEM #1002819",XA809,,ACTIVE,7/1/2019,
"SET,INFUSION","SET,INFUSION AUTOSOFT 90 TANDEM #1002820",XA809,,ACTIVE,7/1/2019,
"SET,INFUSION","SET,INFUSION AUTOSOFT 90 TANDEM #1002821",XA809,,ACTIVE,7/1/2019,
"SET,INFUSION","SET,INFUSION AUTOSOFT 90 TANDEM #1002822",XA809,,ACTIVE,7/1/2019,
"SET,INFUSION","SET,INFUSION AUTOSOFT 90 TANDEM #1002823",XA809,,ACTIVE,10/15/2019,
"SET,INFUSION","SET,INFUSION AUTOSOFT 90 TANDEM #1002824",XA809,,ACTIVE,10/16/2019,
"SET,INFUSION","SET,INFUSION AUTOSOFT XC TANDEM #1001680",XA809,,ACTIVE,5/21/2018,
"SET,INFUSION","SET,INFUSION AUTOSOFT XC TANDEM #1001681",XA809,,ACTIVE,11/20/2018,
"SET,INFUSION","SET,INFUSION AUTOSOFT XC TANDEM #1001683",XA809,,ACTIVE,3/21/2019,
"SET,INFUSION","SET,INFUSION AUTOSOFT XC TANDEM #1001728",XA809,,ACTIVE,11/20/2018,
"SET,INFUSION","SET,INFUSION AUTOSOFT XC TANDEM #1001729",XA809,,ACTIVE,9/18/2018,
"SET,INFUSION","SET,INFUSION BARD #0642010",XA809,,ACTIVE,6/4/2018,
"SET,INFUSION","SET,INFUSION BARD #0652010",XA809,,ACTIVE,2/7/2017,
"SET,INFUSION","SET,INFUSION BARD #2652034",XA809,,ACTIVE,6/16/2017,
"SET,INFUSION","SET,INFUSION BARD #2671934",XA809,,ACTIVE,7/27/2015,
"SET,INFUSION","SET,INFUSION BRAUN #354205",XA809,,ACTIVE,12/26/2018,
"SET,INFUSION","SET,INFUSION BRAUN #354213",XA809,,ACTIVE,7/25/2017,
"SET,INFUSION","SET,INFUSION BRAUN #V1482",XA809,,ACTIVE,5/21/2019,
"SET,INFUSION","SET,INFUSION CLEO 90 6MM X 24IN",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION CLEO 90 6MM X 31IN",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION CLEO 90 9MM X 24IN",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION CLEO 90 9MM X 31IN",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION CONTACT DETACH TANDEM #004182",XA809,,ACTIVE,6/22/2016,
"SET,INFUSION","SET,INFUSION CONTACT DETACH TANDEM #004183",XA809,,ACTIVE,6/22/2016,
"SET,INFUSION","SET,INFUSION CONTACT DETACH TANDEM #004187",XA809,,ACTIVE,6/22/2016,
"SET,INFUSION","SET,INFUSION CONTACT DETACH TANDEM #004188",XA809,,ACTIVE,6/22/2016,
"SET,INFUSION","SET,INFUSION DISETRONIC #3000288",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION DISETRONIC #3000289",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION DISETRONIC #3000292",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION DISETRONIC #3000293",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION DISETRONIC #INF 300.0287",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION DISETRONIC #INF 3000250",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION DISETRONIC #INF 3000251",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION DISETRONIC #INF 3000252",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION DISETRONIC #INF 3000262",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION DISETRONIC #INF 3000263",XA809,,INACTIVE,10/16/2012,6/12/2002
"SET,INFUSION","SET,INFUSION DISETRONIC #INF 3000264",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION DISETRONIC #INF 3000327",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION EZ HUBER #SHW20-75YS",XA809,,ACTIVE,12/17/2012,
"SET,INFUSION","SET,INFUSION EZ HUBER #SHW22-100YS",XA809,,ACTIVE,5/23/2014,
"SET,INFUSION","SET,INFUSION HIGH-FLO RMS22412",XA809,,ACTIVE,7/25/2019,
"SET,INFUSION","SET,INFUSION INSET 30 ANIMAS #396-00",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION INSET 30 ANIMAS #396-01",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION INSET 30 ANIMAS #396-02",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION INSET 30 ANIMAS #396-03",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION INSULIN CHRONIMED #2652-999001",XA809,,ACTIVE,10/16/2012,
"SET,INFUSION","SET,INFUSION MEDLINE #DYNDTN1522",XA809,,ACTIVE,5/20/2019,
"SET,INFUSION","SET,INFUSION MEDLINE #DYNDTN2524",XA809,,ACTIVE,3/1/2018,
"SET,INFUSION","SET,INFUSION MINIMED #MMT-106",XA809,,ACTIVE,10/16/2012,
